trialnum	session	basicShape	numObjects	speed	initialDirRing0	fixatnPeriodFrames	orderCorrect	trialDurTotal	numTargets	offset	whichIsTargetEachRing0	ringToQuery	direction0	respAdj0	rev0_0	rev0_1	rev0_2	rev0_3	rev0_4	rev0_5	rev0_6	rev0_7	rev0_8	timingBlips	numLongFramesAfterFixation	numLongFramesAfterCue	IDnum	sessionNum	comment	pTrialsLotsTimingBlips	pTrialsBlipsAfterFixatn	pTrialsLongFramesAfterCue	EDFmatchExists
4	2	ellipse	4	1.2000000000000028	-1	69	3	4.549273650885471	1	[-10,	0]	2	0	-1	0	2.0665	3.1874	3.8718	5.3845	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
5	2	ellipse	4	1.5	-1	68	3	4.481937261092025	1	[10,	0]	0	0	-1	0	1.8167	3.3143	3.8542	4.6294	5.9677	-999	-999	-999	-999	1	0	43	2	None	0	0.175	0.1	TRUE
6	2	ellipse	6	0.02	-1	78	3	5.532965783554391	1	[10,	0]	0	0	-1	0	2.1214	3.0961	4.8117	6.5984	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
7	2	ellipse	6	0.02	-1	72	3	3.5669292874655953	1	[-10,	0]	2	0	-1	0	3.1666	4.4378	-999	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
8	2	ellipse	4	0.1	1	95	3	3.949893861325929	1	[10,	0]	0	0	1	0	2.0847	3.8939	5.6117	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
9	2	ellipse	4	0.1	1	110	3	4.144020785128904	1	[-10,	0]	2	0	1	0	1.9056	3.8043	5.6937	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
10	2	ellipse	6	0.4000000000000057	1	71	3	3.436402529301244	1	[-10,	0]	2	0	1	-0	2.2777	4.2532	-999	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
11	2	ellipse	6	0.4000000000000057	-1	71	3	3.471160773065913	1	[-10,	0]	4	0	-1	0	2.3819	3.8806	-999	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
12	2	ellipse	4	1.7999999999999972	-1	79	0	4.843264343423675	1	[-10,	0]	3	0	-1	2	2.1545	3.836	5.0614	6.94	-999	-999	-999	-999	-999	2	0	43	2	None	0	0.175	0.1	TRUE
13	2	ellipse	6	0.7000000000000028	1	78	3	3.926281599979744	1	[10,	0]	0	0	1	0	2.8476	3.5373	4.9625	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
14	2	ellipse	6	0.7000000000000028	-1	97	0	5.580598494698161	1	[-10,	0]	2	0	-1	3	3.085	3.9108	4.7277	5.8493	6.993	-999	-999	-999	-999	1	1	43	2	None	0	0.175	0.1	TRUE
15	2	ellipse	4	1.5	1	74	0	3.216224053388259	1	[10,	0]	1	0	1	-1	2.235	4.0135	-999	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
16	2	ellipse	4	0.02	-1	106	3	3.516614562217113	1	[-10,	0]	1	0	-1	-0	1.8355	3.4965	4.3864	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
17	2	ellipse	6	0.5	1	99	3	4.401353341571717	1	[10,	0]	1	0	1	0	1.8753	3.2667	4.4982	6.0117	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
18	2	ellipse	4	1.2000000000000028	1	87	3	3.715576458106933	1	[-10,	0]	2	0	1	0	1.921	2.968	3.9604	5.5212	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
19	2	ellipse	4	1.2000000000000028	-1	83	0	5.1336318997488535	1	[10,	0]	0	0	-1	-1	2.679	4.6721	5.793	-999	-999	-999	-999	-999	-999	1	0	43	2	None	0	0.175	0.1	TRUE
20	2	ellipse	4	0.9000000000000057	1	107	3	4.720384276950288	1	[10,	0]	0	0	1	-0	3.1997	4.7967	5.9461	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
21	2	ellipse	4	0.9000000000000057	-1	70	3	3.9126462528553656	1	[10,	0]	2	0	-1	-0	2.4623	3.319	5.0189	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
22	2	ellipse	6	0.5	1	100	0	4.25442151327215	1	[10,	0]	4	0	1	1	2.0262	4.026	5.3351	-999	-999	-999	-999	-999	-999	1	1	43	2	None	0	0.175	0.1	TRUE
23	2	ellipse	4	0.02	-1	72	3	5.225694312976126	1	[10,	0]	3	0	-1	0	1.8115	3.0097	4.2778	5.7711	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
24	2	ellipse	6	0.29999999999999716	-1	71	3	4.544366056457003	1	[-10,	0]	0	0	-1	-0	2.5373	4.3477	5.7886	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
25	2	ellipse	4	0.9000000000000057	-1	89	3	4.440898384067348	1	[10,	0]	3	0	-1	-0	2.6572	3.8873	5.5958	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
26	2	ellipse	4	1.1000000000000083	1	96	3	5.5394391143569885	1	[10,	0]	2	0	1	-0	2.4364	3.4172	4.9384	6.761	-999	-999	-999	-999	-999	1	1	43	2	None	0	0.175	0.1	TRUE
27	2	ellipse	4	1.1000000000000083	1	90	0	5.460333367461106	1	[10,	0]	3	0	1	-1	2.9354	3.9446	5.9185	-999	-999	-999	-999	-999	-999	1	0	43	2	None	0	0.175	0.1	TRUE
28	2	ellipse	6	0.1	1	87	3	4.975316505688695	1	[-10,	0]	0	0	1	0	2.4975	3.2056	3.9056	4.9493	6.1745	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
29	2	ellipse	6	0.29999999999999716	-1	74	0	3.2761939527539	1	[10,	0]	2	0	-1	-1	2.2554	2.8139	4.5598	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
30	2	ellipse	6	0.09999999999999432	1	110	3	4.969043898248527	1	[-10,	0]	2	0	1	0	2.211	3.649	5.364	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
31	2	ellipse	4	1.0000000000000142	-1	70	3	5.118055667009845	1	[-10,	0]	1	0	-1	0	1.9134	2.9204	4.5444	6.3105	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
32	2	ellipse	6	0.09999999999999432	1	91	3	4.4792768986855	1	[-10,	0]	0	0	1	0	2.9323	4.3337	5.0254	-999	-999	-999	-999	-999	-999	1	1	43	2	None	0	0.175	0.1	TRUE
33	2	ellipse	6	0.09999999999999432	-1	77	3	4.0367129049927915	1	[10,	0]	1	0	-1	0	3.1222	4.3059	5.0773	-999	-999	-999	-999	-999	-999	1	1	43	2	None	0	0.175	0.1	TRUE
34	2	ellipse	4	1.0000000000000142	1	104	0	3.7211767283859536	1	[-10,	0]	2	0	1	-1	2.2329	3.8886	5.7088	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
35	2	ellipse	6	0.19999999999998863	-1	72	3	3.873981652734548	1	[10,	0]	4	0	-1	-0	1.9058	2.6302	4.5756	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
36	2	ellipse	6	0.19999999999998863	1	74	3	3.501782451423605	1	[10,	0]	3	0	1	0	2.5051	3.0637	4.8198	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
37	2	ellipse	4	0.9000000000000199	1	73	3	4.840336693782492	1	[-10,	0]	0	0	1	0	3.0066	4.7314	5.9705	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
38	2	ellipse	4	0.9000000000000199	1	106	3	3.335916962804073	1	[-10,	0]	3	0	1	0	2.2436	3.3051	3.9471	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
39	2	ellipse	6	0.1	1	108	3	4.715970923747089	1	[10,	0]	1	0	1	0	2.7586	3.867	5.3389	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
40	2	ellipse	4	0.9000000000000199	1	95	3	5.14827974173742	1	[10,	0]	2	0	1	-0	2.3724	3.1516	4.8114	6.5908	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
41	2	ellipse	6	0.19999999999998863	1	100	3	4.751021009836768	1	[-10,	0]	2	0	1	-0	2.2935	3.437	4.1543	5.2168	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
42	2	ellipse	6	0.29999999999998295	-1	89	3	4.408696349008996	1	[-10,	0]	3	0	-1	-0	2.2073	3.9094	4.9615	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
43	2	ellipse	4	1.0000000000000142	1	87	0	4.001318649273779	1	[-10,	0]	3	0	1	1	2.8324	4.4499	-999	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
44	2	ellipse	6	0.02	1	79	3	5.0834650817297735	1	[10,	0]	3	0	1	0	2.8833	4.827	5.6494	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
45	2	ellipse	6	0.02	-1	81	3	4.012996737744714	1	[10,	0]	3	0	-1	0	2.7531	4.2473	5.0575	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
46	2	ellipse	4	0.950000000000017	1	91	0	5.253561285763195	1	[-10,	0]	2	0	1	-1	2.3944	3.5856	5.3959	6.6177	-999	-999	-999	-999	-999	1	1	43	2	None	0	0.175	0.1	TRUE
47	2	ellipse	6	0.29999999999998295	1	76	3	5.218815364186993	1	[10,	0]	3	0	1	-0	1.8943	3.6185	4.251	5.6805	-999	-999	-999	-999	-999	1	1	43	2	None	0	0.175	0.1	TRUE
48	2	ellipse	4	0.9000000000000199	-1	101	0	4.260574487070108	1	[10,	0]	0	0	-1	-1	2.2962	3.5603	5.0143	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
49	2	ellipse	6	0.1	-1	93	3	3.969348964727515	1	[-10,	0]	1	0	-1	0	2.6136	4.4409	-999	-999	-999	-999	-999	-999	-999	1	1	43	2	None	0	0.175	0.1	TRUE
50	2	ellipse	4	0.02	-1	96	3	5.0378007255508175	1	[10,	0]	2	0	-1	-0	3.095	4.8759	5.6724	-999	-999	-999	-999	-999	-999	1	1	43	2	None	0	0.175	0.1	TRUE
51	2	ellipse	4	0.02	1	94	3	5.692582943138247	1	[-10,	0]	1	0	1	-0	2.0836	3.1598	4.4639	5.8788	7.6006	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
52	2	ellipse	4	0.8500000000000227	1	98	3	5.001885161420985	1	[10,	0]	1	0	1	-0	2.6277	3.2181	4.9336	6.5515	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
53	2	ellipse	4	0.8500000000000227	-1	78	3	3.8762061048566903	1	[-10,	0]	3	0	-1	0	2.9295	4.5302	-999	-999	-999	-999	-999	-999	-999	2	2	43	2	None	0	0.175	0.1	TRUE
54	2	ellipse	6	0.1	1	68	3	4.521560373043159	1	[-10,	0]	1	0	1	-0	2.9836	4.8771	-999	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
55	2	ellipse	6	0.29999999999998295	-1	86	3	4.927523421445499	1	[-10,	0]	2	0	-1	-0	3.1262	4.0519	5.814	-999	-999	-999	-999	-999	-999	2	2	43	2	None	0	0.175	0.1	TRUE
56	2	ellipse	6	0.39999999999997726	1	89	3	5.4538844592847955	1	[-10,	0]	4	0	1	-0	2.2	3.9162	4.6584	6.5529	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
57	2	ellipse	6	0.39999999999997726	-1	90	0	4.897631078175904	1	[-10,	0]	3	0	-1	-1	2.3454	3.6242	5.0117	6.693	-999	-999	-999	-999	-999	1	1	43	2	None	0	0.175	0.1	TRUE
58	2	ellipse	6	0.29999999999998295	-1	75	3	4.371212247995676	1	[10,	0]	0	0	-1	-0	2.8536	3.5472	4.9346	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
59	2	ellipse	4	0.8500000000000227	-1	106	0	3.752965151099041	1	[10,	0]	1	0	-1	-1	2.939	3.5028	4.9675	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
60	2	ellipse	6	0.29999999999998295	1	107	3	3.899973959748861	1	[10,	0]	1	0	1	0	2.1362	3.1488	4.0582	5.448	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
61	2	ellipse	4	0.8000000000000256	1	97	3	5.523194956540934	1	[10,	0]	0	0	1	-0	3.1158	3.7063	4.5148	5.7688	7.6831	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
62	2	ellipse	6	0.29999999999998295	1	93	3	5.044044473041442	1	[-10,	0]	0	0	1	-0	2.2619	3.0693	3.7869	5.6133	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
63	2	ellipse	4	0.8000000000000256	1	96	3	4.991531485987154	1	[10,	0]	2	0	1	-0	2.2984	3.605	5.0509	6.8506	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
64	2	ellipse	6	0.3499999999999801	1	90	3	5.3880365871140725	1	[10,	0]	0	0	1	0	1.8991	2.4455	3.5191	5.4212	7.0801	-999	-999	-999	-999	1	0	43	2	None	0	0.175	0.1	TRUE
65	2	ellipse	6	0.3499999999999801	1	82	3	5.3395693816548535	1	[-10,	0]	2	0	1	-0	2.4922	3.5528	5.3874	6.2145	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
66	2	ellipse	4	0.1	-1	68	3	4.135071198133725	1	[-10,	0]	3	0	-1	0	1.8273	2.7846	3.92	5.3804	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
67	2	ellipse	4	0.8000000000000256	1	90	3	3.2010570214607363	1	[-10,	0]	0	0	1	-0	2.3729	4.0642	-999	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
68	2	ellipse	6	0.3499999999999801	-1	106	3	4.746893979920911	1	[10,	0]	0	0	-1	-0	2.9326	4.5432	5.3209	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
69	2	ellipse	4	0.8500000000000227	-1	104	3	3.6806076903097673	1	[10,	0]	0	0	-1	-0	1.8655	2.5181	4.3837	-999	-999	-999	-999	-999	-999	5	0	43	2	None	0	0.175	0.1	TRUE
70	2	ellipse	4	0.02	1	109	3	5.682679362420803	1	[10,	0]	3	0	1	-0	1.9523	3.5074	4.0247	5.9423	6.7049	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
71	2	ellipse	6	0.39999999999997726	-1	71	3	3.88117658677215	1	[-10,	0]	3	0	-1	-0	2.2493	3.5803	5.1354	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
72	2	ellipse	4	0.8500000000000227	-1	77	3	4.393513719335772	1	[-10,	0]	0	0	-1	-0	2.4046	4.0931	5.3497	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
73	2	ellipse	6	0.39999999999997726	-1	77	3	4.647309480213304	1	[10,	0]	3	0	-1	0	2.8809	4.0342	4.607	5.9844	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
74	2	ellipse	4	0.8500000000000227	1	107	3	3.9578856035429544	1	[-10,	0]	3	0	1	0	3.0489	3.9549	4.8838	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
75	2	ellipse	4	0.9000000000000199	-1	83	3	3.96748611431133	1	[-10,	0]	1	0	-1	-0	2.9136	3.7002	5.3476	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
76	2	ellipse	6	0.39999999999997726	1	108	3	4.267693808073388	1	[10,	0]	1	0	1	-0	1.9966	2.5308	3.768	5.1943	-999	-999	-999	-999	-999	1	1	43	2	None	0	0.175	0.1	TRUE
77	2	ellipse	6	0.4499999999999744	-1	106	3	4.055830808684133	1	[10,	0]	5	0	-1	-0	1.7488	2.5477	4.3291	4.8401	-999	-999	-999	-999	-999	2	2	43	2	None	0	0.175	0.1	TRUE
78	2	ellipse	4	0.9000000000000199	-1	92	3	3.3216415450752033	1	[10,	0]	1	0	-1	-0	2.1052	2.8633	4.3539	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
79	2	ellipse	4	0.9000000000000199	-1	75	0	4.152700220740098	1	[-10,	0]	2	0	-1	1	1.7183	2.9869	3.4955	4.7255	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
80	2	ellipse	6	0.02	1	89	3	5.009582391820676	1	[-10,	0]	1	0	1	-0	2.3332	3.6358	4.6227	6.2364	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
81	2	ellipse	4	0.8500000000000227	1	83	3	5.328391969159478	1	[10,	0]	1	0	1	-0	2.6789	4.3664	5.1648	6.5092	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
82	2	ellipse	6	0.4499999999999744	1	103	3	4.428196640921362	1	[-10,	0]	4	0	1	0	2.7257	4.4161	6.4107	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
83	2	ellipse	6	0.4499999999999744	1	79	0	4.021073225639888	1	[10,	0]	3	0	1	1	2.4723	3.6065	4.2253	5.3326	-999	-999	-999	-999	-999	1	1	43	2	None	0	0.175	0.1	TRUE
84	2	ellipse	4	0.8500000000000227	-1	79	3	4.721716278405944	1	[-10,	0]	0	0	-1	0	1.9196	2.8626	3.9287	5.7298	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
85	2	ellipse	4	0.8500000000000227	-1	85	3	4.4616314000033315	1	[-10,	0]	0	0	-1	0	1.9636	2.8525	3.9093	4.822	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
86	2	ellipse	6	0.39999999999997726	-1	77	3	5.067770454816264	1	[10,	0]	1	0	-1	-0	2.549	4.4251	5.3627	7.1566	-999	-999	-999	-999	-999	1	0	43	2	None	0	0.175	0.1	TRUE
87	2	ellipse	4	0.9000000000000199	-1	96	3	3.337785758634928	1	[10,	0]	2	0	-1	0	2.1802	3.8235	-999	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
88	2	ellipse	4	0.9000000000000199	-1	70	3	4.0469683749134635	1	[10,	0]	2	0	-1	-0	2.8106	3.8424	5.1864	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
89	2	ellipse	6	0.39999999999997726	-1	88	0	4.891625176098882	1	[-10,	0]	5	0	-1	-1	3.1826	4.6505	6.4598	-999	-999	-999	-999	-999	-999	1	1	43	2	None	0	0.175	0.1	TRUE
90	2	ellipse	4	0.02	-1	99	3	3.997075302599256	1	[-10,	0]	3	0	-1	-0	2.5016	3.2511	4.1062	4.7381	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
91	2	ellipse	4	0.9000000000000199	1	100	0	5.009914268017559	1	[-10,	0]	0	0	1	-1	2.2914	3.7635	5.734	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
92	2	ellipse	6	0.3499999999999801	-1	81	3	4.024876580098543	1	[-10,	0]	5	0	-1	-0	2.68	3.6932	4.8593	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
93	2	ellipse	6	0.3499999999999801	1	108	3	4.776229811293836	1	[-10,	0]	0	0	1	-0	2.9913	4.9602	5.8109	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
94	2	ellipse	4	0.8500000000000227	1	83	3	5.05774390930765	1	[10,	0]	0	0	1	-0	2.86	4.1777	5.0352	5.8513	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
95	2	ellipse	4	0.8500000000000227	1	71	3	4.228394206252391	1	[-10,	0]	2	0	1	-0	1.9931	3.3189	3.9606	5.3529	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
96	2	ellipse	6	0.3499999999999801	-1	80	0	4.507796974015087	1	[10,	0]	5	0	-1	1	1.7579	2.6415	4.1588	4.7282	5.775	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
97	2	ellipse	6	0.29999999999998295	-1	98	3	3.5919275803692536	1	[-10,	0]	4	0	-1	-0	2.5917	3.5111	4.9036	-999	-999	-999	-999	-999	-999	2	1	43	2	None	0	0.175	0.1	TRUE
98	2	ellipse	4	0.1	1	103	3	5.237214109074132	1	[10,	0]	3	0	1	0	2.4651	3.3177	3.8528	4.5962	5.8597	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
99	2	ellipse	6	0.02	-1	92	3	4.742088205846402	1	[10,	0]	1	0	-1	0	2.5032	3.6072	4.4949	6.0682	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
100	2	ellipse	4	0.8500000000000227	1	95	3	3.912497828078338	1	[10,	0]	2	0	1	-0	2.7461	4.0852	5.8038	-999	-999	-999	-999	-999	-999	3	0	43	2	None	0	0.175	0.1	TRUE
101	2	ellipse	6	0.29999999999998295	1	108	3	4.935227230378782	1	[-10,	0]	0	0	1	-0	1.7536	2.5161	4.4823	5.0382	6.448	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
102	2	ellipse	4	0.9000000000000199	1	88	3	4.105965777272377	1	[-10,	0]	0	0	1	-0	1.7302	3.06	3.859	5.1792	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
103	2	ellipse	6	0.02	1	97	3	5.224219453639862	1	[10,	0]	5	0	1	-0	2.8015	3.6222	4.3482	5.9341	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
104	2	ellipse	4	0.9000000000000199	1	68	0	4.745199010170277	1	[10,	0]	1	0	1	-1	2.3946	4.342	5.982	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
105	2	ellipse	6	0.29999999999998295	-1	85	3	4.1609713957597	1	[-10,	0]	3	0	-1	0	2.0765	2.8741	3.7561	5.1058	-999	-999	-999	-999	-999	1	1	43	2	None	0	0.175	0.1	TRUE
106	2	ellipse	6	0.3499999999999801	-1	99	3	5.417345832736711	1	[10,	0]	0	0	-1	-0	2.5906	3.2399	3.9137	4.5367	5.6682	7.0411	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
107	2	ellipse	4	0.02	1	86	3	3.718746444086007	1	[-10,	0]	0	0	1	-0	3.0472	4.8949	-999	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
108	2	ellipse	6	0.3499999999999801	1	90	3	3.395041516899623	1	[10,	0]	5	0	1	-0	3.1668	4.3429	-999	-999	-999	-999	-999	-999	-999	1	1	43	2	None	0	0.175	0.1	TRUE
109	2	ellipse	6	0.3499999999999801	1	90	3	4.939758952310303	1	[10,	0]	3	0	1	-0	3.1272	3.645	4.9345	6.7091	-999	-999	-999	-999	-999	2	2	43	2	None	0	0.175	0.1	TRUE
110	2	ellipse	6	0.39999999999997726	-1	96	3	3.657020628408061	1	[10,	0]	1	0	-1	0	1.8823	3.0987	3.6674	4.3035	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
111	2	ellipse	4	0.8500000000000227	1	80	3	5.670691811353835	1	[-10,	0]	1	0	1	0	2.494	3.9462	4.5337	5.0905	6.0032	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
112	2	ellipse	4	0.8500000000000227	-1	75	0	4.728728009516712	1	[10,	0]	2	0	-1	-1	2.6565	4.5056	5.0534	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
113	2	ellipse	6	0.39999999999997726	1	76	3	4.191176590275029	1	[10,	0]	1	0	1	0	2.0606	3.6372	5.3035	-999	-999	-999	-999	-999	-999	1	1	43	2	None	0	0.175	0.1	TRUE
114	2	ellipse	4	0.8000000000000256	-1	95	3	5.487662814155455	1	[-10,	0]	2	0	-1	0	2.9858	4.3579	5.3657	6.5525	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
115	2	ellipse	6	0.02	-1	101	3	3.626209306590257	1	[-10,	0]	5	0	-1	0	2.3419	3.7494	4.6996	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
116	2	ellipse	6	0.39999999999997726	1	92	3	3.94337924587459	1	[-10,	0]	2	0	1	0	1.7735	3.7241	5.3138	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
117	2	ellipse	4	0.8000000000000256	-1	80	3	5.610080042734875	1	[10,	0]	1	0	-1	0	3.1775	3.9141	5.406	6.1772	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
118	2	ellipse	4	0.8000000000000256	-1	78	0	4.905692090113136	1	[-10,	0]	1	0	-1	-1	2.6063	4.3403	5.7035	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
119	2	ellipse	4	0.02	-1	84	3	3.369991067754941	1	[10,	0]	0	0	-1	0	2.3076	3.6444	5.0016	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
120	2	ellipse	4	0.7500000000000284	1	71	3	3.720302655235577	1	[10,	0]	2	0	1	-0	2.0858	2.6205	3.4085	5.2875	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
121	2	ellipse	6	0.4499999999999744	1	91	3	5.55103365552241	1	[10,	0]	4	0	1	-0	2.4453	3.2245	4.4895	6.2845	-999	-999	-999	-999	-999	1	1	43	2	None	0	0.175	0.1	TRUE
122	2	ellipse	4	0.7500000000000284	1	98	3	3.594502492069008	1	[10,	0]	0	0	1	0	2.0302	2.7337	3.8122	5.7716	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
123	2	ellipse	6	0.4499999999999744	-1	103	3	4.778497079267954	1	[10,	0]	1	0	-1	0	2.7364	3.8029	4.6158	5.7781	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
124	2	ellipse	4	0.7500000000000284	1	101	0	3.33105709388196	1	[-10,	0]	0	0	1	1	3.1608	4.8958	-999	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
125	2	ellipse	6	0.02	-1	107	3	4.352852522299322	1	[-10,	0]	4	0	-1	-0	1.9303	3.3623	5.1304	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
126	2	ellipse	6	0.02	1	102	3	5.49326949920715	1	[-10,	0]	1	0	1	0	2.2783	3.1815	4.1686	4.7911	6.2148	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
127	2	ellipse	4	0.7000000000000313	-1	96	0	5.0984528585290185	1	[10,	0]	2	0	-1	1	2.9038	3.9393	5.676	-999	-999	-999	-999	-999	-999	0	0	43	2	None	0	0.175	0.1	TRUE
